period_id,fort_id,start_year,end_year,period_type,period_notes,period_order,name_primary,state_territory
4284,3803,1855,,,,0,Camp Guadalupe Mountain,TX
4285,3803,1858,,,,1,Camp Guadalupe Mountain,TX
4286,3803,1879,1880,,,2,Camp Guadalupe Mountain,TX
4369,3877,1839,,,,0,Camp Harris,TX
4396,3904,1861,,,,0,Camp Hebért,TX
4258,3779,1854,,,,0,Camp Henderson,TX
4313,3824,,,,Unparsed: unknown date,0,Camp Hidalgo,TX
4347,3856,1856,,,,0,Camp Holmes,TX
4268,3789,1837,,,,0,Camp Houston,TX
4280,3799,1842,,,,0,Camp Howard,TX
4356,3864,1858,,,,0,Camp Iverson,TX
4300,3816,1861,1864,,,0,Camp Jackson (3),TX
4217,3744,1836,,,,0,Camp Johnson,TX
4372,3880,1839,,,,0,Camp Johnston,TX
4245,3767,1841,,,,0,Camp Jordan,TX
4244,3766,1839,,,,0,Camp Journey,TX
4194,3722,1861,1862,,,0,Camp Kirby,TX
4339,3849,1854,,,,0,Camp La Moras,TX
4328,3839,1854,,,,0,Camp La Peña,TX
4320,3831,1842,,,,0,Camp La Retama,TX
4178,3706,1839,1840,,,0,Camp Lamar,TX
4218,3745,1836,,,,0,Camp Lavaca,TX
4291,3808,1859,,,,0,Camp Lawson,TX
4223,3750,1861,1864,,,0,Camp Lee,TX
4279,3798,1842,,,,0,Camp Leon,TX
4192,3720,1861,1865,,,0,Camp Lubbock,TX
4186,3714,1839,,,,0,Camp Lynch,TX
4179,3707,1839,1840,,,0,Camp McLeod,TX
4332,3843,1873,1885,,,0,Camp Meyers,TX
4333,3843,,,,Unparsed: intermittent,1,Camp Meyers,TX
4390,3898,1861,,,,0,Camp Millican,TX
4331,3842,1914,1922,,,0,Camp Mitchie,TX
4292,3809,1842,,,,0,Camp Murphree,TX
4252,3774,1841,,,,0,Camp Neil,TX
4207,3734,1863,1864,,,0,Camp Nellie,TX
4397,3905,1840,,,,0,Camp Nichols,TX
4276,3796,1845,,,,0,Camp Olmos,TX
4329,3840,1859,,,,0,Camp Pendencia,TX
4340,3850,,,,Unparsed: unknown date,0,Camp Perdido,TX
4314,3825,1852,,,,0,Camp Phelps,TX
4229,3755,1848,,,,0,Camp Pitt,TX
4270,3791,1861,,,,0,Camp Prairie Lea,TX
4215,3742,1837,,,,0,Camp Preston,TX
4283,3802,1862,1864,,,0,Camp Prisontown,TX
4246,3768,1859,,,,0,Camp Red River,TX
4200,3727,1898,,,,0,Camp Riche,TX
4310,3823,1852,,,,0,Camp Ricketts,TX
4311,3823,1853,,,,1,Camp Ricketts,TX
4312,3823,1865,,,,2,Camp Ricketts,TX
4294,3811,1842,,,,0,Camp Rio Frio,TX
4355,3862,1858,,,,0,Camp Runnels,TX
4180,3708,1840,,,,0,Camp San Gabriel,TX
4189,3717,1836,,,,0,Camp San Jacinto,TX
4240,3762,1916,1919,,,0,Camp Scurry,TX
4274,3794,1842,,,,0,Camp Seguin,TX
4251,3773,1839,,,,0,Camp Shawnee,TX
4250,3772,1860,,,,0,Camp Shirley,TX
4384,3892,1841,,,,0,Camp Stroud,TX
4327,3838,1842,,,,0,Camp Sáuz,TX
4259,3780,1917,1919,,,0,Camp Taliaferro,TX
4193,3721,1898,,,,0,Camp Tom Ball,TX
4191,3719,1861,,,,0,Camp Van Dorn,TX
4266,3787,1837,,,,0,Camp Vigilance,TX
4253,3775,1855,,,,0,Camp Waco,TX
4182,3710,1839,,,,0,Camp Walker,TX
4212,3739,1862,,,,0,Camp Wharton,TX
4263,3784,1858,,,,0,Camp Wilcox,TX
4341,3851,1885,,,,0,Camp Willow Springs,TX
4304,3819,1861,,,,0,Camp Witherall,TX
4370,3878,1839,,,,0,Camp Woodlief,TX
4345,3854,1880,,,,0,Camp at Eagle Mountain,TX
4334,3844,1878,,,,0,Camp at Escondido,TX
4335,3845,1879,,,,0,Camp at Frazier's Ranch,TX
4325,3836,1855,,,,0,Camp at Los Ceritos,TX
4346,3855,1880,,,,0,Camp at Ojo Caliente,TX
4336,3846,1878,1880,,,0,Camp at Pecan Springs,TX
4316,3827,1854,,,,0,Camp at Rancho Salemna,TX
4319,3830,1853,,,,0,Camp at Redmand's Ranch,TX
4303,3818,1854,,,,0,Camp at Salt Lake,TX
4275,3795,1850,,,,0,Camp near Cibolo Creek,TX
4342,3852,1853,,,,0,Camp near Limpia Creek,TX
4343,3852,1855,,,,1,Camp near Limpia Creek,TX
4287,3804,1858,,,,0,Camp on Johnson's Run,TX
4288,3805,1854,,,,0,Camp on Turkey Creek,TX
4228,3754,1848,1849,,,0,Camp on the Guadalupe River,TX
4360,3868,1874,,,,0,Cantonment,TX
4382,3890,1836,1841,,,0,Capt. Elisha Clapp's Blockhouse,TX
4226,3752,1837,,,,0,Cavallo Pass Station,TX
4261,3782,1841,,,,0,Cedar Springs Post,TX
4349,3858,1869,,,,0,Central Station,TX
4185,3713,1840,,,,0,Childers' Settlement Station,TX
4255,3777,1848,,,,0,Connor's Station,TX
4256,3777,1860,,,,1,Connor's Station,TX
4260,3781,1954,1957,,,0,Convair Plant AAA Defenses,TX
4231,3757,1836,,,,0,Copano Depot,TX
4222,3749,1836,1837,,,0,Cox's Point Depot,TX
4262,3783,1861,1862,,,0,Dallas Encampment,TX
4216,3743,1836,1837,,,0,Dimitt's Landing Supply Depot,TX
4388,3896,1835,,,,0,E.L.R. Wheelock's Fort,TX
4265,3786,1772,1782,,,0,El Fortin Santa Cruz del Cíbolo,TX
4338,3848,1773,1810,,,0,El Fortin de San José,TX
4232,3758,,,,Unparsed: unknown - 1836,0,Fort Aransazu,TX
4206,3733,1862,1864,,,0,Fort Bernard,TX
4183,3711,1870,,,,0,Fort Cameron,TX
4209,3736,1864,1865,,,0,Fort Caney,TX
4368,3876,1839,1869,,,0,Fort Crawford,TX
4387,3895,1838,1841,,,0,Fort Franklin,TX
4374,3882,1839,,,,0,Fort Kickapoo,TX
4299,3815,1851,,,,0,Fort Kirby,TX
4337,3847,1915,1920,,,0,Fort Lajitas,TX
4195,3723,1819,1822,,,0,Fort Las Casas,TX
4221,3748,1862,1863,,,0,Fort Lavaca,TX
4323,3834,1859,,,,0,Fort Llando,TX
4317,3828,1821,,,,0,Fort Lopeño,TX
4196,3724,1817,1818,,,0,Fort Maison Rouge,TX
4362,3870,1863,,,,0,Fort Mud,TX
4247,3769,1860,,,,0,Fort Newport,TX
4305,3820,1849,,,,0,Fort Pandes,TX
4170,3698,1805,,,,0,Fort Puesta del Colorado,TX
4373,3881,1839,,,,0,Fort Saline,TX
4199,3726,1859,1861,,,0,Fort at Pelican Spit,TX
4361,3869,1874,,,,0,Gen. Nelson Miles' Supply Camp,TX
4381,3889,1838,1841,,,0,George Hallmark's Fort,TX
4269,3790,1827,1836,,,0,Gonzales Fort,TX
4175,3703,1835,,,,0,Hamilton's Fort,TX
4190,3718,1836,1838,,,0,Harrisburg Armory,TX
4234,3760,1839,1845,,,0,Henry Kinney's Fort,TX
4235,3760,1862,,,,1,Henry Kinney's Fort,TX
4281,3800,1840,,,,0,Hondo Creek Station,TX
4224,3751,1851,1869,,,0,Indianola Depot,TX
4225,3751,,,,Unparsed: intermittent,1,Indianola Depot,TX
4380,3888,1838,1840,,,0,Jacob Master's Fort,TX
4378,3886,1838,,,,0,James Bradshaw's Fort,TX
4389,3897,1834,1841,,,0,James Dunn's Fort,TX
4365,3873,1862,1865,,,0,Jefferson CSA Quartermaster Depot,TX
4376,3884,1837,,,,0,John Durst's Fort,TX
4383,3891,1835,1841,,,0,John Marlin's Fort,TX
4171,3699,1830,,,,0,John Ridgeway's Fort,TX
4173,3701,1832,1840,,,0,Josiah Wilbarger's Fort,TX
4167,3695,1842,1845,,,0,La Grange Arsenal,TX
4321,3832,1775,1846,,,0,Laredo Presidio,TX
4188,3716,1836,1838,,,0,Liberty Post,TX
4219,3746,1836,1840,,,0,Linnville Supply Depot,TX
4367,3875,1863,1865,,,0,Marshall CSA Ordnance Works,TX
4174,3702,1830,,,,0,Martin Wells' Fort,TX
4211,3738,1837,,,,0,Matagorda Depot,TX
4379,3887,1838,,,,0,Miles Bennett's Fort,TX
4220,3747,1848,1849,,,0,Military Station at Port Lavaca,TX
4273,3793,1845,1847,,,0,New Braunfels Forts,TX
4350,3859,1867,,,,0,Permanent Camp,TX
4257,3778,1800,1801,,,0,Philip Nolan's Camp,TX
4249,3771,1862,1867,,,0,Pioneer Settler Forts,TX
4213,3740,1837,1839,,,0,Post Bernard,TX
4392,3900,1836,,,,0,Post Washington,TX
4366,3874,1718,,,,0,Post at Cado de Aquin,TX
4359,3867,1869,,,,0,Post at Lone Tree Creek,TX
4315,3826,1852,,,,0,Post at Roma,TX
4306,3821,1878,1880,,,0,Post at Santa Maria,TX
4351,3860,1869,,,,0,Post at the Head of the Concho River,TX
4352,3860,1880,,,,1,Post at the Head of the Concho River,TX
4236,3761,1845,1846,,,0,Post of Corpus Christi,TX
4237,3761,1849,,,,1,Post of Corpus Christi,TX
4238,3761,1852,1865,,,2,Post of Corpus Christi,TX
4239,3761,1869,1870,,,3,Post of Corpus Christi,TX
4197,3725,1836,1843,,,0,Post of Galveston (1),TX
4198,3725,1846,1848,,,1,Post of Galveston (1),TX
4298,3814,1879,,,,0,Post of San Diego,TX
4271,3792,1755,1757,,,0,Presidio de San Marcos de Neve,TX
4272,3792,1808,1812,,,1,Presidio de San Marcos de Neve,TX
4176,3704,1832,1840,,,0,Reuben Hornsby's Fort,TX
4177,3705,1830,,,,0,Robert Mitchell's Fort,TX
4377,3885,1835,,,,0,Roland Box's Fort,TX
4202,3729,1836,,,,0,San Luis Station,TX
4295,3812,1841,,,,0,San Patricio Fort,TX
4386,3894,1805,1813,,,0,Spanish Bluff Fort,TX
4233,3759,1845,1846,,,0,St. Joseph's Island Depot,TX
4318,3829,1850,,,,0,Station at Las Laxas,TX
4371,3879,1863,1865,,,0,Tyler CSA Ordnance Works,TX
4227,3753,1824,1836,,,0,Victoria Blockhouse,TX
4393,3901,1879,,,,0,Walker's Fort,TX
4201,3728,1836,1837,,,0,West End Galveston Station,TX
4203,3730,1836,,,,0,White Hill Camp,TX
4264,3785,1840,1843,,,0,William P. King's Fort,TX
4168,3696,1828,1842,,,0,Zadoc Woods' Fort,TX
4398,3906,1832,,,,0,Camp Defiance,UT
4403,3910,1859,,,,0,Camp Sevier,UT
4399,3907,1854,1858,,,0,Fort Herriman,UT
4404,3911,1869,1870,,,0,Fort Meeks,UT
4406,3913,1879,1884,,,0,Fort Montezuma,UT
4405,3912,1869,1870,,,0,Fort Wah-Wiep,UT
4400,3908,1850,1851,,,0,Lehi Forts,UT
4401,3908,1853,1858,,,1,Lehi Forts,UT
4407,3914,,,,Unparsed: unknown dates,0,Navajo Reservation Trading Posts,UT
4402,3909,1849,1858,,,0,Provo Forts,UT
2756,2391,1779,1780,,,0,Albemarle Barracks,VA
2713,2349,1755,,,,0,Bacon's Fort,VA
2812,2444,1861,,,,0,Bailey's Crossroads Redoubt,VA
2820,2452,1862,,,,0,Banks' Fort,VA
2826,2458,1864,1865,,,0,Barren Ridge Encampment,VA
2734,2370,1862,1863,,,0,Belle Plain Encampment,VA
2735,2370,1864,,,,1,Belle Plain Encampment,VA
2859,2482,1625,,,,0,Belleville Archaeological Site,VA
2837,2464,1816,1837,,,0,Bellona Arsenal,VA
2838,2464,1863,1865,,,1,Bellona Arsenal,VA
2792,2426,1619,1622,,,0,Berkeley Towne,VA
2764,2399,1614,1622,,,0,Bermuda Citie,VA
2765,2399,1624,,,,1,Bermuda Citie,VA
2846,2472,1864,,,,0,Bermuda Hundred Line,VA
2763,2398,1613,,,,0,Bermuda Hundred Palisade,VA
2817,2449,1864,,,,0,Berryville Earthworks,VA
2894,2514,1861,1862,,,0,Big Bethel Redoubt,VA
2884,2507,1862,,,,0,Black Creek Redoubt,VA
2767,2401,1862,1865,,,0,Blackwater Line,VA
2802,2435,1623,,,,0,Blunt Point Blockhouse,VA
2724,2360,1687,1694,,,0,Brent Town Fort,VA
2717,2353,1863,1864,,,0,Bristoe Station,VA
2886,2509,1300,1600,,,0,Buck Archaeological Site,VA
2768,2402,1831,,,,0,Buckhorn Quarters,VA
2798,2432,1781,,,,0,Burwell's Landing Batteries,VA
2799,2432,1861,1865,,,1,Burwell's Landing Batteries,VA
2865,2488,1000,1400,,,0,Buzzard Rock Archaeological Site,VA
2785,2419,1941,1942,,,0,Camp Accomac,VA
2863,2486,1942,1946,,,0,Camp Ashby,VA
2725,2361,1918,,,,0,Camp Bally,VA
2840,2466,1814,,,,0,Camp Bottoms Bridge,VA
2858,2481,1862,1865,,,0,Camp Bowers,VA
2852,2476,1907,,,,0,Camp Captain John Smith,VA
2716,2352,1861,1862,,,0,Camp Carondelet,VA
2737,2372,1861,,,,0,Camp Cary,VA
2788,2422,1941,1944,,,0,Camp Chincoteague,VA
2729,2365,1861,1862,,,0,Camp Clifton,VA
2741,2376,1898,,,,0,Camp Cobb,VA
2781,2415,1941,1942,,,0,Camp Exmore,VA
2841,2467,1898,,,,0,Camp H. C. Corbin,VA
2851,2475,1861,1865,,,0,Camp Hamilton,VA
2824,2456,1812,,,,0,Camp Holly,VA
2731,2367,1861,,,,0,Camp Maury,VA
2835,2462,1812,,,,0,Camp Mitchell,VA
2855,2479,1862,1864,,,0,Camp Naglee,VA
2814,2446,1916,,,,0,Camp Ordway,VA
2779,2413,1942,1944,,,0,Camp Oyster,VA
2728,2364,1861,1862,,,0,Camp Quantico,VA
2813,2445,1898,,,,0,Camp Russell A. Alger,VA
2854,2478,1861,1862,,,0,Camp Talbot,VA
2862,2485,1757,,,,0,Cape Henry Fort,VA
2723,2359,1864,,,,0,Catlett Station,VA
2778,2412,1814,,,,0,Cherrystone Point Battery,VA
2842,2468,1780,1781,,,0,Chesterfield Courthouse Camp,VA
2787,2421,1776,1780,,,0,Chincoteague Inlet Fort,VA
2887,2510,1647,,,,0,Chiskiack Fort,VA
2714,2350,1861,1863,,,0,Civil War Defenses of Centreville,VA
2771,2405,1864,,,,0,Civil War Defenses of Lynchburg,VA
2801,2434,1861,1862,,,0,Civil War Defenses of Newport News,VA
2751,2386,1862,1864,,,0,Clark's Mountain Signal Station,VA
2844,2470,1864,,,,0,Cobb's Hill Redoubt,VA
2864,2487,1953,1958,,,0,Cold War AAA Defenses of Norfolk,VA
2815,2447,1951,1958,,,0,Cold War AAA Defenses of Washington,VA
2867,2490,,,,Unparsed: 900 - 1600,0,Cornett Archaeological Site,VA
2843,2469,1612,1622,,,0,Coxendale Forts,VA
2880,2503,1776,,,,0,Cricket Hill Fort,VA
2745,2380,1863,1864,,,0,Culpeper Encampment,VA
2770,2404,1755,1763,,,0,Dalstonburg Powder Magazine,VA
2776,2410,1865,,,,0,Danville Earthworks,VA
2845,2471,1864,,,,0,Deep Bottom Earthworks,VA
2805,2438,1862,,,,0,Doller's Point Battery,VA
2850,2474,1610,1637,,,0,Early Hampton Forts,VA
2829,2460,1609,,,,0,Early Richmond Forts,VA
2830,2460,1610,,,,1,Early Richmond Forts,VA
2831,2460,1637,,,,2,Early Richmond Forts,VA
2832,2460,1676,,,,3,Early Richmond Forts,VA
2833,2460,1685,,,,4,Early Richmond Forts,VA
2780,2414,1770,,,,0,Eastville Barracks,VA
2794,2428,1862,,,,0,Evelynton Plantation,VA
2738,2373,1862,1863,,,0,Falmouth Encampment,VA
2790,2424,1813,1815,,,0,Fort Albion,VA
2869,2492,1774,1794,,,0,Fort Blackmore,VA
2827,2459,1754,1760,,,0,Fort Dinwiddie,VA
2828,2459,1770,,,,1,Fort Dinwiddie,VA
2878,2501,1861,1864,,,0,Fort Lowry,VA
2808,2441,1808,1864,,,0,Fort Powhatan,VA
2809,2441,,,,Unparsed: intermittent,1,Fort Powhatan,VA
2882,2505,1645,1649,,,0,Fort Royall,VA
2888,2511,1702,1749,,,0,Fort York,VA
2889,2511,1755,1760,,,1,Fort York,VA
2890,2511,1781,,,,2,Fort York,VA
2739,2374,1777,1781,,,0,Fredericksburg Powder Magazine and Depot,VA
2786,2420,1668,,,,0,Gargatha Fort,VA
2748,2383,1863,,,,0,Germanna Ford Earthworks,VA
2722,2358,1719,1721,,,0,Germantown Fort,VA
2861,2484,1500,,,,0,Great Neck Archaeological Site,VA
2853,2477,1673,,,,0,Half Moon Fort,VA
2847,2473,1898,,,,0,Hampton Roads Port of Embarkation,VA
2848,2473,1917,1919,,,1,Hampton Roads Port of Embarkation,VA
2849,2473,1942,1945,,,2,Hampton Roads Port of Embarkation,VA
2793,2427,1862,,,,0,Harrison's Landing Defenses,VA
2746,2381,1600,,,Approximate date,0,Hassinunga,VA
2896,2516,1814,,,,0,Hill's Point Fort,VA
2804,2437,1609,1610,,,0,Hog Island Blockhouse,VA
2819,2451,1864,,,,0,Hupp's Hill Earthworks,VA
2891,2512,1636,,,,0,John Chisman's Fort,VA
2873,2496,1647,1666,,,0,John Hallowes' Fort,VA
2810,2442,1620,1635,,,0,Jordan's Journey,VA
2721,2357,1863,,,,0,Kelly's Ford Earthworks,VA
2718,2354,1864,,,,0,Kettle Run Stockade,VA
2795,2429,1864,,,,0,Kittiewan Battery,VA
2872,2495,1300,1500,,,0,Lambs Creek Archaeological Site,VA
2742,2377,1676,1682,,,0,Major Lawrence Smith's Fort,VA
2761,2396,1654,1699,,,0,Manakin Town,VA
2881,2504,1644,1645,,,0,Manskin Indian Fort,VA
2866,2489,,,,Unparsed: 900 - 1600,0,Martin Archaeological Site,VA
2743,2378,1862,1863,,,0,Massaponax Creek Encampment,VA
2760,2395,1600,,,Approximate date,0,Massinacack,VA
2871,2494,1861,,,,0,Mathias Point Battery,VA
2797,2431,1633,,,,0,Middle Plantation Fort,VA
2822,2454,,,,Unparsed: 900 - 1600,0,Miley Archaeological Site,VA
2750,2385,1863,,,,0,Mine Run Earthworks,VA
2715,2351,1861,1862,,,0,Mitchell's Ford Earthworks,VA
2757,2392,1600,,,Approximate date,0,Monahassanugh,VA
2789,2423,1770,,,,0,Mosquito Point Fort,VA
2744,2379,1862,1864,,,0,Mount Pony Signal Station,VA
2875,2498,1814,,,,0,Mundy's Point Battery,VA
2895,2515,1600,,,Approximate date,0,Nandsamund,VA
2860,2483,1861,1862,,,0,Nansemond River Batteries,VA
2727,2363,1861,1862,,,0,Neabsco Creek Encampment,VA
2839,2465,1862,,,,0,New Bridge Batteries,VA
2772,2406,1761,1785,,,0,New London Arsenal,VA
2784,2418,1770,,,,0,Onancock Barracks,VA
2818,2450,1864,,,,0,Opequon Creek Defenses,VA
2753,2388,1863,1864,,,0,Orange Encampment,VA
2883,2506,1649,1676,,,0,Pamamomeck,VA
2816,2448,1861,1864,,,0,Paris Signal Station,VA
2782,2416,1770,,,,0,Parramore Island Fort,VA
2775,2409,1770,,,,0,Peytonsburg Supply Depot,VA
2759,2394,1780,1801,,,0,Point of Fork Arsenal,VA
2856,2480,1781,,,,0,Portsmouth Defenses,VA
2857,2480,1861,1862,,,1,Portsmouth Defenses,VA
2807,2440,1780,1781,,,0,Post at Cabin Point,VA
2791,2425,1647,,,,0,Post at Shirley Hundred,VA
2730,2366,1300,1600,,,0,Potomac Creek Archaeological Site,VA
2733,2369,1861,,,,0,Potomac Creek Battery,VA
2811,2443,1676,1682,,,0,Potomac River Fort,VA
2885,2508,1781,,,,0,Providence Forge Camp,VA
2783,2417,1814,,,,0,Pungoteague Battery,VA
2823,2455,,,,Unparsed: 900 - 1600,0,Quicksburg Archaeological Site,VA
2803,2436,1861,1862,,,0,Ragged Island Battery,VA
2877,2500,1680,,,,0,Ralph Wormeley's Platform,VA
2752,2387,1863,1864,,,0,Rapidan Station Battery,VA
2740,2375,1703,,,,0,Rappahannock River Fort,VA
2720,2356,1862,1864,,,0,Rappahannock Station,VA
2758,2393,1600,,,Approximate date,0,Rassawek,VA
2774,2408,,,,Unparsed: 900 - 1400,0,Reedy Creek Archaeological Site,VA
2876,2499,1652,,,,0,Richard Coleman's Fort,VA
2836,2463,1861,1865,,,0,Richmond CSA Arsenal,VA
2762,2397,1613,,,,0,Rochdale Hundred Palisade,VA
2825,2457,1781,,,,0,Rockfish Gap Camp,VA
2766,2400,1670,,,,0,Roger Tillman's Fort,VA
2821,2453,1864,,,,0,Round Hill Signal Station,VA
2868,2491,1864,,,,0,Saltville Defenses,VA
2769,2403,1732,,,,0,Saponi Indian Fort,VA
2773,2407,1670,,,,0,Saponi Town,VA
2892,2513,1781,,,,0,Seaford Defenses,VA
2893,2513,1861,1862,,,1,Seaford Defenses,VA
2749,2384,1600,,,Approximate date,0,Shackaconia,VA
2796,2430,1618,1622,,,0,Smith's Hundred Fort,VA
2755,2390,1725,,,,0,Smith's Island Fort,VA
2754,2389,1600,,,Approximate date,0,Stegara,VA
2806,2439,1862,1865,,,0,Swann's Point Battery,VA
2719,2355,1600,,,Approximate date,0,Tanxsnitania,VA
2777,2411,1770,,,,0,Town Fields Barracks,VA
2747,2382,1863,,,,0,United States Ford Earthworks,VA
2870,2493,1761,,,,0,Wallen's Station Camp,VA
2732,2368,1862,,,,0,Waugh Point Batteries,VA
2834,2461,1779,1781,,,0,Westham Arsenal,VA
2726,2362,1814,,,,0,White House Point Battery,VA
2736,2371,1862,1863,,,0,White Oak Encampment,VA
2879,2502,1813,1814,,,0,Windmill Point Battery,VA
2800,2433,1619,1622,,,0,Wolstenholme Towne,VA
2874,2497,1667,,,,0,Yeocomico Fort,VA
2904,2523,1941,1947,,,0,Benedict Field,VI
2897,2517,1733,1734,,,0,Duurloo Plantation Encampment,VI
2901,2520,1788,1820,,,0,Fort Louise Augusta,VI
2908,2526,,,,Unparsed: unknown,0,Fort Mylner,VI
2903,2522,1918,,,,0,Kings Hill Marine Barracks,VI
2898,2518,1801,,,,0,Lind Battery,VI
2899,2519,1780,,,,0,Protestant Cay Battery,VI
2900,2519,1917,1919,,,1,Protestant Cay Battery,VI
2902,2521,1918,1919,,,0,Shoys Point Battery,VI
2905,2524,1874,,,,0,St. Thomas Barracks,VI
2906,2524,1917,1931,,,1,St. Thomas Barracks,VI
2907,2525,1679,,,,0,Tower Fort (2),VI
2921,2538,1781,,,,0,Blanchard Mills Stockade,VT
2911,2529,1861,1865,,,0,Brattleboro Barracks,VT
2933,2549,1779,1782,,,0,Cabot Blockhouse,VT
2935,2551,1861,1865,,,0,Camp Baxter,VT
2924,2541,1826,1855,,,0,Champlain Arsenal,VT
2925,2541,1861,1872,,,1,Champlain Arsenal,VT
2914,2531,1776,,,,0,Continental Storehouse,VT
2939,2554,1781,,,,0,Cooke's Hill Fort,VT
2940,2555,,,,Unparsed: unknown dates,0,Corinth Powder House,VT
2938,2553,1675,,,,0,Cowass,VT
2930,2546,1812,1813,,,0,Derby Barracks,VT
2926,2542,1813,1815,,,0,Fort Cassin,VT
2916,2533,1780,1781,,,0,Fort Defiance,VT
2928,2544,1781,1796,,,0,Fort Loyal,VT
2923,2540,1777,1780,,,0,Fort Mott,VT
2927,2543,1769,,,,0,Fort New Haven,VT
2912,2530,1740,1747,,,0,Fort Putney,VT
2913,2530,1755,1760,,,1,Fort Putney,VT
2919,2536,1778,1781,,,0,Fort Ranger,VT
2918,2535,1775,,,,0,Fort Rutland,VT
2922,2539,1780,1781,,,0,Fort Vengeance,VT
2920,2537,1779,1781,,,0,Fort Warren,VT
2936,2552,1704,,,,0,Fort at the Wells River,VT
2937,2552,1725,,,,1,Fort at the Wells River,VT
2931,2547,1779,1782,,,0,Greensboro Blockhouse,VT
2910,2528,1737,1755,,,0,Josiah Sartwell's Fort,VT
2909,2527,1738,1755,,,0,Orlando Bridgman's Fort,VT
2934,2550,1779,1782,,,0,Peacham Blockhouse,VT
2917,2534,1780,,,,0,Royalton Fort,VT
2915,2532,1777,,,,0,Shaftsbury Munitions House,VT
2929,2545,1812,1813,,,0,Swanton Barracks,VT
2932,2548,1779,1782,,,0,Walden Blockhouse,VT
4473,3979,1942,1944,,,0,Aberdeen Camp,WA
4444,3950,1841,,,,0,Anderson Island Trading Post,WA
4427,3933,1856,,,,0,Black River Blockhouse,WA
4411,3918,1942,1944,,,0,Blyn Radar Station,WA
4467,3973,,,,Unparsed: no date,0,Boistfort,WA
4442,3948,1855,1856,,,0,Bradley Blockhouse,WA
4472,3978,1860,1861,,,0,Camp Chehalis,WA
4454,3960,1879,1880,,,0,Camp Chelan,WA
4457,3963,1855,1856,,,0,Camp Curry,WA
4443,3949,1917,,,,0,Camp David S. Stanley,WA
4441,3947,1898,,,,0,Camp John R. Rogers,WA
4424,3930,1889,,,,0,Camp Moore,WA
4453,3959,1853,,,,0,Camp Washington,WA
4468,3974,1846,,,,0,Cathlamet Trading Post,WA
4469,3975,1840,,,,0,Chinook House,WA
4471,3977,1942,1944,,,0,Cohasset Beach Camp,WA
4425,3931,1952,1957,,,0,Cold War AAA Defenses of Seattle,WA
4476,3982,1942,1944,,,0,Copalis Beach Camp,WA
4464,3970,1840,,,,0,Coweeman Post,WA
4475,3981,1942,1944,,,0,Elma Camp,WA
4409,3916,1942,1944,,,0,Forks Camp,WA
4418,3924,1855,,,,0,Fort (Isaac) Ebey (1),WA
4430,3936,1856,,,,0,Fort Alden,WA
4465,3971,1855,,,,0,Fort Arkansas,WA
4458,3964,1855,,,,0,Fort Bennett,WA
4461,3967,1855,1861,,,0,Fort Cascades,WA
4452,3958,1855,,,,0,Fort Collins,WA
4466,3972,1856,,,,0,Fort Cowlitz,WA
4422,3928,1855,1856,,,0,Fort Decatur,WA
4423,3929,1855,,,,0,Fort Duwamish,WA
4448,3954,1855,1856,,,0,Fort Eaton,WA
